ID_Client,Annee_Naissance,Niveau_Education,Statut_Marital,Revenu,Enfants_Maison,Ados_Maison,Date_Inscription,Jours_Dernier_Achat,Achat_Vins,Achat_Fruits,Achat_Viandes,Achat_Poissons,Achat_Produits_Sucres,Achat_Produits_Or,Achats_Promotions,Achats_En_Ligne,Achats_Catalogue,Achats_En_Magasin,Visites_Web_Mois,Reponse_Campagne_3,Reponse_Campagne_4,Reponse_Campagne_5,Reponse_Campagne_1,Reponse_Campagne_2,Plainte,Cout_Contact_Z,Revenus_Z,Reponse_Derniere_Campagne,Statut_Marital_Texte,Total_Depense,Total_Achats,Depense_Moy_Par_Achat,Total_Campagnes_Acceptees,Jour_Inscription,Revenu_Moyen_Mois,Age_Inscription,Categorie_Age,Niveau_Education_Encode,Segmentation_Dépensier,cout par campagne,revenue par campagne
10640,1974,Graduation,couple,44392.0,1,1,2013-09-05,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,Together,211,9,15.071428571428571,0,Thursday,3699.3333333333335,39,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
3498,1976,PhD,couple,55424.0,0,1,2012-11-25,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,Married,877,21,35.08,1,Sunday,4618.666666666667,36,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
6742,1979,Graduation,couple,17688.0,1,0,2013-01-13,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,Married,11,3,2.75,0,Sunday,1474.0,34,Adulte (26-35),2,Petits Dépensier,0.5,1.8333333333333333
1172,1983,PhD,couple,92491.0,0,0,2013-05-01,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,Married,2034,24,81.36,3,Wednesday,7707.583333333333,30,Adulte (26-35),4,Grand Dépensier,0.5,1.8333333333333333
569,1991,Graduation,single,90273.0,0,0,2013-12-14,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,Single,1991,18,104.78947368421052,3,Saturday,7522.75,22,Jeune (18-25),2,Grand Dépensier,0.5,1.8333333333333333
4686,1962,PhD,single,82571.0,0,0,2014-04-02,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,Widow,1686,24,70.25,1,Wednesday,6880.916666666667,52,Senior (51-65),4,Grand Dépensier,0.5,1.8333333333333333
1381,1982,PhD,single,38513.0,1,0,2014-01-28,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,Single,324,12,19.058823529411764,0,Tuesday,3209.4166666666665,32,Adulte (26-35),4,Moyens Dépensier,0.5,1.8333333333333333
2634,1979,Master,single,16653.0,1,0,2014-04-18,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,Single,69,6,7.666666666666667,0,Friday,1387.75,35,Adulte (26-35),3,Petits Dépensier,0.5,1.8333333333333333
10905,1955,Graduation,couple,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,Together,252,11,15.75,0,Monday,3548.833333333333,57,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
1744,1965,Basic,single,23529.0,0,1,2013-01-07,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,Single,54,4,10.8,0,Monday,1960.75,48,Adulte confirmé (36-50),0,Petits Dépensier,0.5,1.8333333333333333
1000,1961,Master,couple,74881.0,1,1,2013-03-08,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,Together,964,23,35.7037037037037,0,Friday,6240.083333333333,52,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
3828,1951,Graduation,couple,71107.0,0,1,2013-02-17,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,3,11,0,Married,1327,26,47.392857142857146,0,Sunday,5925.583333333333,62,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
8605,1964,PhD,couple,46910.0,1,1,2014-03-23,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Together,68,5,9.714285714285714,0,Sunday,3909.1666666666665,50,Adulte confirmé (36-50),4,Petits Dépensier,0.5,1.8333333333333333
10304,1959,Graduation,couple,18690.0,0,0,2012-12-28,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,Married,60,4,12.0,0,Friday,1557.5,53,Senior (51-65),2,Petits Dépensier,0.5,1.8333333333333333
4351,1955,Graduation,single,37244.0,1,1,2013-04-27,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,Divorced,55,4,11.0,1,Saturday,3103.6666666666665,58,Senior (51-65),2,Petits Dépensier,0.5,1.8333333333333333
10129,1966,Graduation,couple,82427.0,0,0,2014-03-12,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,Together,1456,20,69.33333333333333,1,Wednesday,6868.916666666667,48,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
2499,1958,2n Cycle,single,75342.0,0,1,2013-05-06,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,Single,563,17,31.27777777777778,0,Monday,6278.5,55,Senior (51-65),1,Moyens Dépensier,0.5,1.8333333333333333
10092,1954,Graduation,single,70044.0,0,1,2013-02-18,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,Divorced,1504,22,57.84615384615385,0,Monday,5837.0,59,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
7500,1967,Graduation,single,79146.0,1,1,2014-04-24,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,Single,564,17,29.68421052631579,0,Thursday,6595.5,47,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
5796,1963,Graduation,couple,77437.0,0,0,2013-11-26,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,Married,1125,22,48.91304347826087,1,Tuesday,6453.083333333333,50,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
10556,1959,Graduation,couple,54984.0,0,1,2014-05-24,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,Married,358,13,21.058823529411764,1,Saturday,4582.0,55,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
1064,1971,PhD,couple,42403.0,1,0,2013-12-11,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,Married,42,4,8.4,0,Wednesday,3533.583333333333,42,Adulte confirmé (36-50),4,Petits Dépensier,0.5,1.8333333333333333
48,1964,Graduation,couple,55761.0,0,1,2014-04-24,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,Together,184,8,18.4,1,Thursday,4646.75,50,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
7610,1983,Graduation,couple,37292.0,1,0,2013-04-18,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,Together,460,14,24.21052631578948,0,Thursday,3107.6666666666665,30,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
263,1945,PhD,single,45576.0,0,0,2014-05-28,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,Single,145,7,18.125,0,Wednesday,3798.0,69,Vétéran (65+),4,Moyens Dépensier,0.5,1.8333333333333333
10814,1947,Graduation,couple,70321.0,0,0,2013-01-16,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,Together,1376,24,55.04,0,Wednesday,5860.083333333333,66,Vétéran (65+),2,Grand Dépensier,0.5,1.8333333333333333
9710,1969,PhD,single,58086.0,0,1,2013-01-20,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,Divorced,792,21,34.43478260869565,0,Sunday,4840.5,44,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
9292,1952,Graduation,couple,81795.0,0,0,2012-10-26,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,3,11,0,Married,1382,22,60.08695652173913,0,Friday,6816.25,60,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
10250,1947,Basic,couple,28389.0,0,0,2012-11-20,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,Together,28,3,7.0,0,Tuesday,2365.75,65,Senior (51-65),0,Petits Dépensier,0.5,1.8333333333333333
7881,1946,Master,couple,66835.0,0,0,2013-09-28,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,Married,1033,23,43.04166666666666,0,Saturday,5569.583333333333,67,Vétéran (65+),3,Moyens Dépensier,0.5,1.8333333333333333
5847,1969,Graduation,single,69901.0,0,1,2013-05-29,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,Divorced,882,20,38.34782608695652,0,Wednesday,5825.083333333333,44,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
737,1949,PhD,couple,80360.0,0,0,2013-03-03,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,Married,2231,13,148.73333333333332,3,Sunday,6696.666666666667,64,Senior (51-65),4,Grand Dépensier,0.5,1.8333333333333333
3571,1961,PhD,couple,63342.0,0,1,2012-10-16,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,Together,1101,16,57.94736842105263,1,Tuesday,5278.5,51,Senior (51-65),4,Grand Dépensier,0.5,1.8333333333333333
7807,1974,Graduation,couple,44989.0,0,1,2012-09-12,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,Married,369,11,23.0625,0,Wednesday,3749.0833333333335,38,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
3878,1980,2n Cycle,single,31859.0,1,0,2014-02-27,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,Single,48,4,9.6,0,Thursday,2654.9166666666665,34,Adulte (26-35),1,Petits Dépensier,0.5,1.8333333333333333
5092,1949,PhD,single,51569.0,0,1,2013-02-12,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,Widow,467,15,24.57894736842105,1,Tuesday,4297.416666666667,64,Senior (51-65),4,Moyens Dépensier,0.5,1.8333333333333333
2154,1971,Graduation,single,30372.0,1,1,2012-12-25,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,Widow,44,5,5.5,0,Tuesday,2531.0,41,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
5394,1979,Basic,single,16014.0,1,1,2013-03-17,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,Single,38,6,3.8,0,Sunday,1334.5,34,Adulte (26-35),0,Petits Dépensier,0.5,1.8333333333333333
3798,1968,Graduation,couple,41120.0,1,1,2013-11-06,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,Married,81,6,9.0,0,Wednesday,3426.6666666666665,45,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
3524,1971,Master,single,39763.0,1,0,2013-08-04,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,Single,167,8,16.7,0,Sunday,3313.583333333333,42,Adulte confirmé (36-50),3,Moyens Dépensier,0.5,1.8333333333333333
5247,1955,PhD,couple,38725.0,1,1,2014-05-10,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,Married,45,5,6.428571428571429,0,Saturday,3227.083333333333,59,Senior (51-65),4,Petits Dépensier,0.5,1.8333333333333333
5883,1972,Graduation,couple,77981.0,1,0,2013-05-26,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,Married,664,18,31.61904761904762,0,Sunday,6498.416666666667,41,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
2118,1964,2n Cycle,couple,62905.0,0,1,2013-09-10,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,Married,622,17,31.1,0,Tuesday,5242.083333333333,49,Adulte confirmé (36-50),1,Moyens Dépensier,0.5,1.8333333333333333
8812,1979,2n Cycle,single,13533.0,1,0,2013-03-10,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,Divorced,48,5,6.857142857142857,0,Sunday,1127.75,34,Adulte (26-35),1,Petits Dépensier,0.5,1.8333333333333333
6616,1975,Graduation,couple,59481.0,0,1,2013-10-23,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,Together,461,14,28.8125,0,Wednesday,4956.75,38,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
2797,1977,Graduation,couple,72117.0,0,1,2013-08-20,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,Married,1073,25,41.26923076923077,0,Tuesday,6009.75,36,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
4328,1986,2n Cycle,couple,21955.0,1,0,2013-09-07,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,Married,55,6,6.875,0,Saturday,1829.5833333333333,27,Adulte (26-35),1,Petits Dépensier,0.5,1.8333333333333333
9167,1956,Graduation,couple,67131.0,0,1,2013-03-26,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,Married,976,23,37.53846153846154,0,Tuesday,5594.25,57,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
10560,1980,PhD,single,36802.0,1,0,2014-06-16,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,Single,20,4,4.0,0,Monday,3066.833333333333,34,Adulte (26-35),4,Petits Dépensier,0.5,1.8333333333333333
2631,1982,Graduation,couple,71853.0,0,0,2013-05-08,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,Together,1149,16,67.58823529411765,0,Wednesday,5987.75,31,Adulte (26-35),2,Grand Dépensier,0.5,1.8333333333333333
8312,1961,Basic,couple,28249.0,0,0,2014-06-15,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,Married,43,5,7.166666666666667,0,Sunday,2354.083333333333,53,Senior (51-65),0,Petits Dépensier,0.5,1.8333333333333333
5534,1975,Master,couple,47808.0,0,1,2013-10-20,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,Married,224,8,22.4,1,Sunday,3984.0,38,Adulte confirmé (36-50),3,Moyens Dépensier,0.5,1.8333333333333333
5093,1974,PhD,single,25509.0,1,0,2012-09-18,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,Divorced,101,6,11.22222222222222,0,Tuesday,2125.75,38,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
7592,1946,PhD,couple,51012.0,0,0,2013-04-18,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,Married,209,9,20.9,0,Thursday,4251.0,67,Vétéran (65+),4,Moyens Dépensier,0.5,1.8333333333333333
8895,1985,Graduation,single,70596.0,0,0,2012-10-05,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,Single,968,20,46.095238095238095,0,Friday,5883.0,27,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
8584,1952,PhD,couple,85431.0,0,0,2013-06-08,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,Together,1165,16,68.52941176470588,0,Saturday,7119.25,61,Senior (51-65),4,Grand Dépensier,0.5,1.8333333333333333
2694,1967,Graduation,couple,42664.0,0,1,2014-03-18,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,Married,24,4,4.8,0,Tuesday,3555.333333333333,47,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
8910,1955,Graduation,couple,42586.0,1,1,2012-10-29,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,Together,252,11,15.75,0,Monday,3548.833333333333,57,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
7433,1985,Graduation,single,29760.0,1,0,2012-08-29,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,Single,165,8,13.75,0,Wednesday,2480.0,27,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
164,1977,PhD,couple,28973.0,0,0,2012-10-13,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,Married,269,11,20.692307692307693,0,Saturday,2414.4166666666665,35,Adulte (26-35),4,Moyens Dépensier,0.5,1.8333333333333333
10477,1973,PhD,couple,39435.0,1,0,2013-08-06,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,Together,102,6,14.571428571428571,0,Tuesday,3286.25,40,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
2681,1984,2n Cycle,couple,65370.0,0,0,2013-08-01,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,Married,461,18,24.26315789473684,0,Thursday,5447.5,29,Adulte (26-35),1,Moyens Dépensier,0.5,1.8333333333333333
5150,1979,Basic,single,20194.0,1,0,2012-12-17,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,Single,47,5,6.714285714285714,0,Monday,1682.8333333333333,33,Adulte (26-35),0,Petits Dépensier,0.5,1.8333333333333333
5283,1976,PhD,single,42473.0,1,1,2014-02-17,72,93,1,21,0,4,25,3,2,1,4,5,0,0,0,0,0,0,3,11,0,Single,144,7,14.4,0,Monday,3539.4166666666665,38,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
9645,1968,Graduation,couple,64590.0,0,0,2012-10-14,98,920,138,168,36,46,30,1,9,4,10,6,0,0,0,0,0,0,3,11,0,Married,1338,23,55.75,0,Sunday,5382.5,44,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
10678,1959,Graduation,couple,71232.0,0,1,2013-11-28,91,653,17,170,34,26,17,2,11,2,10,7,0,0,0,0,0,0,3,11,0,Together,917,23,36.68,0,Thursday,5936.0,54,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
7261,1971,Graduation,couple,34600.0,1,1,2013-01-01,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,3,11,1,Together,318,12,18.705882352941178,0,Tuesday,2883.333333333333,42,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
9648,1967,Graduation,single,46904.0,1,1,2012-11-03,20,153,4,56,0,9,31,4,5,1,4,8,0,0,0,0,0,0,3,11,0,Single,253,10,18.071428571428573,0,Saturday,3908.6666666666665,45,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
2870,1973,Graduation,couple,49094.0,0,1,2012-09-21,6,376,0,38,11,8,69,5,6,3,6,6,0,0,0,0,0,0,3,11,0,Married,502,15,25.1,0,Friday,4091.1666666666665,39,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
8008,1983,Graduation,couple,36075.0,1,0,2013-12-09,54,46,0,30,12,1,30,1,2,0,4,6,0,0,0,0,0,0,3,11,0,Together,119,6,17.0,0,Monday,3006.25,30,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
1513,1979,2n Cycle,couple,60839.0,1,1,2012-08-28,72,600,21,128,223,150,128,13,2,2,12,8,0,0,0,0,0,0,3,11,0,Together,1250,16,43.10344827586207,0,Tuesday,5069.916666666667,33,Adulte (26-35),1,Grand Dépensier,0.5,1.8333333333333333
6173,1979,Graduation,couple,77298.0,0,1,2013-11-02,46,425,115,292,23,35,79,1,6,6,11,3,0,0,0,0,0,0,3,11,0,Together,969,23,40.375,0,Saturday,6441.5,34,Adulte (26-35),2,Moyens Dépensier,0.5,1.8333333333333333
1419,1950,Graduation,couple,34026.0,1,1,2013-08-05,11,18,6,15,12,8,17,3,2,1,3,5,0,0,0,0,0,0,3,11,0,Together,76,6,8.444444444444445,0,Monday,2835.5,63,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
9150,1963,PhD,single,48918.0,1,1,2014-04-12,21,52,0,9,0,0,1,2,1,0,4,4,0,0,0,0,0,0,3,11,0,Single,62,5,8.857142857142858,0,Saturday,4076.5,51,Senior (51-65),4,Petits Dépensier,0.5,1.8333333333333333
7960,1962,2n Cycle,couple,82122.0,0,0,2013-08-15,89,734,22,350,151,25,100,1,3,9,13,1,0,0,1,0,0,0,3,11,0,Together,1382,25,53.15384615384615,1,Thursday,6843.5,51,Senior (51-65),1,Grand Dépensier,0.5,1.8333333333333333
1250,1976,Graduation,single,37697.0,1,0,2014-02-07,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0,Single,84,6,12.0,0,Friday,3141.4166666666665,38,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
9905,1952,Graduation,couple,34074.0,1,1,2013-07-13,69,135,1,41,10,1,67,5,3,3,3,6,1,0,0,0,0,0,3,11,0,Together,255,9,18.214285714285715,1,Saturday,2839.5,61,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
10691,1960,Master,couple,28520.0,1,1,2013-06-14,55,11,0,10,0,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,Married,43,4,8.6,0,Friday,2376.6666666666665,53,Senior (51-65),3,Petits Dépensier,0.5,1.8333333333333333
7002,1955,Graduation,single,62535.0,0,1,2013-10-03,13,163,48,90,0,45,52,1,3,2,8,3,0,0,0,0,0,0,3,11,0,Single,398,13,28.428571428571427,0,Thursday,5211.25,58,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
2952,1977,Master,single,36273.0,1,0,2014-04-16,80,29,3,30,3,2,9,2,3,0,3,6,0,0,0,0,0,0,3,11,0,Single,76,6,9.5,0,Wednesday,3022.75,37,Adulte confirmé (36-50),3,Moyens Dépensier,0.5,1.8333333333333333
8439,1964,Graduation,couple,63404.0,0,2,2014-06-06,97,734,26,70,11,44,17,2,6,3,4,4,0,0,0,1,0,0,3,11,0,Together,902,13,60.13333333333333,1,Friday,5283.666666666667,50,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
762,1981,2n Cycle,couple,75774.0,1,0,2014-05-02,27,340,21,134,258,14,56,1,7,5,8,4,0,0,0,0,0,0,3,11,0,Together,823,20,39.19047619047619,0,Friday,6314.5,33,Adulte (26-35),1,Moyens Dépensier,0.5,1.8333333333333333
2831,1976,Graduation,couple,78416.0,0,1,2014-06-27,99,453,38,279,188,38,183,2,7,7,10,3,0,0,0,0,0,0,3,11,0,Together,1179,24,45.34615384615385,0,Friday,6534.666666666667,38,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
6977,1974,Graduation,couple,75702.0,0,1,2012-10-14,87,1073,0,629,145,37,37,1,10,5,13,6,0,0,1,0,0,0,3,11,0,Together,1921,28,66.24137931034483,1,Sunday,6308.5,38,Adulte confirmé (36-50),2,Grand Dépensier,0.5,1.8333333333333333
6289,1951,Master,couple,59385.0,1,1,2013-04-28,85,135,0,10,0,4,36,2,3,1,4,5,0,0,0,0,0,0,3,11,0,Together,185,8,18.5,0,Sunday,4948.75,62,Senior (51-65),3,Moyens Dépensier,0.5,1.8333333333333333
4168,1966,Graduation,single,37070.0,1,1,2013-03-20,30,231,7,137,4,15,39,9,5,1,8,7,0,0,0,0,0,0,3,11,1,Single,433,14,18.82608695652174,0,Wednesday,3089.1666666666665,47,Adulte confirmé (36-50),2,Moyens Dépensier,0.5,1.8333333333333333
8397,1951,Graduation,couple,44689.0,1,1,2014-01-10,82,18,0,5,0,0,11,2,1,1,2,7,1,0,0,0,0,0,3,11,0,Married,34,4,5.666666666666667,1,Friday,3724.0833333333335,63,Senior (51-65),2,Petits Dépensier,0.5,1.8333333333333333
9284,1958,Graduation,couple,53977.0,0,1,2013-06-08,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0,Together,907,22,33.592592592592595,0,Saturday,4498.083333333333,55,Senior (51-65),2,Moyens Dépensier,0.5,1.8333333333333333
6237,1966,PhD,single,7144.0,0,2,2013-12-07,92,81,4,33,5,2,291,0,23,1,1,0,0,0,0,0,0,0,3,11,0,Single,416,25,16.64,0,Saturday,595.3333333333334,47,Adulte confirmé (36-50),4,Moyens Dépensier,0.5,1.8333333333333333
3130,1964,Graduation,single,18701.0,1,1,2013-06-04,95,12,4,2,10,6,10,4,2,0,4,5,0,0,0,0,0,0,3,11,0,Single,44,6,4.4,0,Tuesday,1558.4166666666667,49,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
1619,1956,Graduation,couple,90369.0,0,0,2014-04-28,2,292,51,981,224,23,17,1,4,6,6,1,0,0,0,0,0,0,3,11,1,Married,1588,16,93.41176470588236,0,Monday,7530.75,58,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
1990,1974,PhD,single,63159.0,0,0,2012-11-05,74,965,34,586,89,86,37,1,3,5,8,3,1,0,0,0,0,0,3,11,0,Single,1797,16,105.70588235294116,1,Monday,5263.25,38,Adulte confirmé (36-50),4,Grand Dépensier,0.5,1.8333333333333333
5513,1966,Graduation,couple,37758.0,1,1,2012-10-04,49,27,2,10,0,0,1,2,1,0,3,8,0,0,0,0,0,0,3,11,0,Together,40,4,6.666666666666667,0,Thursday,3146.5,46,Adulte confirmé (36-50),2,Petits Dépensier,0.5,1.8333333333333333
269,1963,PhD,single,46757.0,0,1,2012-11-16,71,777,30,163,0,51,122,6,4,4,7,9,0,0,0,0,0,0,3,11,0,Single,1143,15,54.42857142857143,0,Friday,3896.4166666666665,49,Adulte confirmé (36-50),4,Grand Dépensier,0.5,1.8333333333333333
8093,1969,Master,couple,79734.0,0,0,2014-06-28,72,572,8,232,23,62,17,1,4,3,6,1,0,0,0,1,0,0,3,11,0,Married,914,13,65.28571428571429,1,Saturday,6644.5,45,Adulte confirmé (36-50),3,Moyens Dépensier,0.5,1.8333333333333333
10513,1992,Graduation,couple,63207.0,0,0,2013-01-20,68,438,169,565,91,169,70,1,2,3,6,7,0,0,0,1,0,0,3,11,0,Together,1502,11,125.16666666666669,1,Sunday,5267.25,21,Jeune (18-25),2,Grand Dépensier,0.5,1.8333333333333333
10177,1954,Graduation,single,72071.0,0,1,2013-02-14,4,531,69,300,150,138,150,3,5,4,8,2,0,0,0,0,0,0,3,11,0,Divorced,1338,17,66.9,0,Thursday,6005.916666666667,59,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
2549,1983,PhD,couple,21840.0,1,0,2013-07-21,80,17,0,9,0,0,1,1,1,0,3,9,0,0,0,0,0,0,3,11,0,Together,27,4,5.4,0,Sunday,1820.0,30,Adulte (26-35),4,Petits Dépensier,0.5,1.8333333333333333
5782,1982,2n Cycle,couple,58582.0,0,1,2013-09-28,15,402,35,106,101,77,42,2,9,2,9,5,0,1,0,0,0,0,3,11,0,Together,763,20,34.68181818181818,1,Saturday,4881.833333333333,31,Adulte (26-35),1,Moyens Dépensier,0.5,1.8333333333333333
10057,1951,Graduation,single,72282.0,0,0,2013-07-19,70,503,27,419,90,139,153,1,5,7,9,7,0,0,0,0,0,0,3,11,1,Single,1331,21,60.5,0,Friday,6023.5,62,Senior (51-65),2,Grand Dépensier,0.5,1.8333333333333333
